"area_name","area_code","date","new_cases","total_cases"
"Wandsworth","E09000032",2020-07-27,5,1205
"Westminster","E09000033",2020-07-27,4,817
"Barking and Dagenham","E09000002",2020-07-28,6,750
"Barnet","E09000003",2020-07-28,8,1673
"Bexley","E09000004",2020-07-28,0,1102
"Brent","E09000005",2020-07-28,3,1800
"Bromley","E09000006",2020-07-28,1,1534
"Camden","E09000007",2020-07-28,1,722
"Croydon","E09000008",2020-07-28,2,1888
"Ealing","E09000009",2020-07-28,5,1612
"Enfield","E09000010",2020-07-28,4,1218
"Greenwich","E09000011",2020-07-28,0,989
"Hackney and City of London","E09000012",2020-07-28,9,953
"Hammersmith and Fulham","E09000013",2020-07-28,0,786
"Haringey","E09000014",2020-07-28,2,796
"Harrow","E09000015",2020-07-28,5,1320
"Havering","E09000016",2020-07-28,4,994
"Hillingdon","E09000017",2020-07-28,5,1150
"Hounslow","E09000018",2020-07-28,3,1112
"Islington","E09000019",2020-07-28,2,583
"Kensington and Chelsea","E09000020",2020-07-28,3,587
"Kingston upon Thames","E09000021",2020-07-28,0,751
"Lambeth","E09000022",2020-07-28,9,1410
"Lewisham","E09000023",2020-07-28,1,1241
"Merton","E09000024",2020-07-28,1,958
"Newham","E09000025",2020-07-28,2,1335
"Redbridge","E09000026",2020-07-28,4,1162
"Richmond upon Thames","E09000027",2020-07-28,1,550
"Southwark","E09000028",2020-07-28,4,1490
"Sutton","E09000029",2020-07-28,2,1034
"Tower Hamlets","E09000030",2020-07-28,4,873
"Waltham Forest","E09000031",2020-07-28,2,1053
"Wandsworth","E09000032",2020-07-28,4,1209
"Westminster","E09000033",2020-07-28,1,818
"Barking and Dagenham","E09000002",2020-07-29,9,759
"Barnet","E09000003",2020-07-29,5,1678
"Bexley","E09000004",2020-07-29,2,1104
"Brent","E09000005",2020-07-29,3,1803
"Bromley","E09000006",2020-07-29,3,1537
"Camden","E09000007",2020-07-29,1,723
"Croydon","E09000008",2020-07-29,3,1891
"Ealing","E09000009",2020-07-29,3,1615
"Enfield","E09000010",2020-07-29,3,1221
"Greenwich","E09000011",2020-07-29,0,989
"Hackney and City of London","E09000012",2020-07-29,14,967
"Hammersmith and Fulham","E09000013",2020-07-29,1,787
"Haringey","E09000014",2020-07-29,4,800
"Harrow","E09000015",2020-07-29,3,1323
"Havering","E09000016",2020-07-29,3,997
"Hillingdon","E09000017",2020-07-29,1,1151
"Hounslow","E09000018",2020-07-29,3,1115
"Islington","E09000019",2020-07-29,1,584
"Kensington and Chelsea","E09000020",2020-07-29,2,589
"Kingston upon Thames","E09000021",2020-07-29,0,751
"Lambeth","E09000022",2020-07-29,1,1411
"Lewisham","E09000023",2020-07-29,4,1245
"Merton","E09000024",2020-07-29,2,960
"Newham","E09000025",2020-07-29,5,1340
"Redbridge","E09000026",2020-07-29,3,1165
"Richmond upon Thames","E09000027",2020-07-29,2,552
"Southwark","E09000028",2020-07-29,3,1493
"Sutton","E09000029",2020-07-29,1,1035
"Tower Hamlets","E09000030",2020-07-29,5,878
"Waltham Forest","E09000031",2020-07-29,0,1053
"Wandsworth","E09000032",2020-07-29,2,1211
"Westminster","E09000033",2020-07-29,7,825
"Barking and Dagenham","E09000002",2020-07-30,4,763
"Barnet","E09000003",2020-07-30,9,1687
"Bexley","E09000004",2020-07-30,1,1105
"Brent","E09000005",2020-07-30,4,1807
"Bromley","E09000006",2020-07-30,1,1538
"Camden","E09000007",2020-07-30,1,724
"Croydon","E09000008",2020-07-30,2,1893
"Ealing","E09000009",2020-07-30,2,1617
"Enfield","E09000010",2020-07-30,7,1228
"Greenwich","E09000011",2020-07-30,6,995
"Hackney and City of London","E09000012",2020-07-30,9,976
"Hammersmith and Fulham","E09000013",2020-07-30,3,790
"Haringey","E09000014",2020-07-30,3,803
"Harrow","E09000015",2020-07-30,2,1325
"Havering","E09000016",2020-07-30,5,1002
"Hillingdon","E09000017",2020-07-30,3,1154
"Hounslow","E09000018",2020-07-30,1,1116
"Islington","E09000019",2020-07-30,1,585
"Kensington and Chelsea","E09000020",2020-07-30,0,589
"Kingston upon Thames","E09000021",2020-07-30,2,753
"Lambeth","E09000022",2020-07-30,8,1419
"Lewisham","E09000023",2020-07-30,3,1248
"Merton","E09000024",2020-07-30,1,961
"Newham","E09000025",2020-07-30,0,1340
"Redbridge","E09000026",2020-07-30,5,1170
"Richmond upon Thames","E09000027",2020-07-30,2,554
"Southwark","E09000028",2020-07-30,1,1494
"Sutton","E09000029",2020-07-30,0,1035
"Tower Hamlets","E09000030",2020-07-30,3,881
"Waltham Forest","E09000031",2020-07-30,2,1055
"Wandsworth","E09000032",2020-07-30,7,1218
"Westminster","E09000033",2020-07-30,3,828
"Barking and Dagenham","E09000002",2020-07-31,1,764
"Barnet","E09000003",2020-07-31,3,1690
"Bexley","E09000004",2020-07-31,1,1106
"Brent","E09000005",2020-07-31,3,1810
"Bromley","E09000006",2020-07-31,2,1540
"Camden","E09000007",2020-07-31,2,726
"Croydon","E09000008",2020-07-31,0,1893
"Ealing","E09000009",2020-07-31,3,1620
"Enfield","E09000010",2020-07-31,2,1230
"Greenwich","E09000011",2020-07-31,1,996
"Hackney and City of London","E09000012",2020-07-31,4,980
"Hammersmith and Fulham","E09000013",2020-07-31,4,794
"Haringey","E09000014",2020-07-31,1,804
"Harrow","E09000015",2020-07-31,3,1328
"Havering","E09000016",2020-07-31,2,1004
"Hillingdon","E09000017",2020-07-31,1,1155
"Hounslow","E09000018",2020-07-31,6,1122
"Islington","E09000019",2020-07-31,2,587
"Kensington and Chelsea","E09000020",2020-07-31,3,592
"Kingston upon Thames","E09000021",2020-07-31,0,753
"Lambeth","E09000022",2020-07-31,3,1422
"Lewisham","E09000023",2020-07-31,3,1251
"Merton","E09000024",2020-07-31,4,965
"Newham","E09000025",2020-07-31,1,1341
"Redbridge","E09000026",2020-07-31,3,1173
"Richmond upon Thames","E09000027",2020-07-31,1,555
"Southwark","E09000028",2020-07-31,0,1494
"Sutton","E09000029",2020-07-31,2,1037
"Tower Hamlets","E09000030",2020-07-31,3,884
"Waltham Forest","E09000031",2020-07-31,1,1056
"Wandsworth","E09000032",2020-07-31,5,1223
"Westminster","E09000033",2020-07-31,3,831
"Barking and Dagenham","E09000002",2020-08-01,2,766
"Barnet","E09000003",2020-08-01,4,1694
"Bexley","E09000004",2020-08-01,0,1106
"Brent","E09000005",2020-08-01,1,1811
"Bromley","E09000006",2020-08-01,0,1540
"Camden","E09000007",2020-08-01,1,727
"Croydon","E09000008",2020-08-01,0,1893
"Ealing","E09000009",2020-08-01,6,1626
"Enfield","E09000010",2020-08-01,2,1232
"Greenwich","E09000011",2020-08-01,1,997
"Hackney and City of London","E09000012",2020-08-01,1,981
"Hammersmith and Fulham","E09000013",2020-08-01,4,798
"Haringey","E09000014",2020-08-01,4,808
"Harrow","E09000015",2020-08-01,1,1329
"Havering","E09000016",2020-08-01,3,1007
"Hillingdon","E09000017",2020-08-01,2,1157
"Hounslow","E09000018",2020-08-01,4,1126
"Islington","E09000019",2020-08-01,2,589
"Kensington and Chelsea","E09000020",2020-08-01,1,593
"Kingston upon Thames","E09000021",2020-08-01,1,754
"Lambeth","E09000022",2020-08-01,0,1422
"Lewisham","E09000023",2020-08-01,1,1252
"Merton","E09000024",2020-08-01,0,965
"Newham","E09000025",2020-08-01,3,1344
"Redbridge","E09000026",2020-08-01,1,1174
"Richmond upon Thames","E09000027",2020-08-01,1,556
"Southwark","E09000028",2020-08-01,2,1496
"Sutton","E09000029",2020-08-01,0,1037
"Tower Hamlets","E09000030",2020-08-01,6,890
"Waltham Forest","E09000031",2020-08-01,1,1057
"Wandsworth","E09000032",2020-08-01,2,1225
"Westminster","E09000033",2020-08-01,1,832
"Barking and Dagenham","E09000002",2020-08-02,2,768
"Barnet","E09000003",2020-08-02,7,1701
"Bexley","E09000004",2020-08-02,0,1106
"Brent","E09000005",2020-08-02,1,1812
"Bromley","E09000006",2020-08-02,1,1541
"Camden","E09000007",2020-08-02,0,727
"Croydon","E09000008",2020-08-02,0,1893
"Ealing","E09000009",2020-08-02,7,1633
"Enfield","E09000010",2020-08-02,2,1234
"Greenwich","E09000011",2020-08-02,2,999
"Hackney and City of London","E09000012",2020-08-02,6,987
"Hammersmith and Fulham","E09000013",2020-08-02,0,798
"Haringey","E09000014",2020-08-02,2,810
"Harrow","E09000015",2020-08-02,2,1331
"Havering","E09000016",2020-08-02,1,1008
"Hillingdon","E09000017",2020-08-02,1,1158
"Hounslow","E09000018",2020-08-02,9,1135
"Islington","E09000019",2020-08-02,0,589
"Kensington and Chelsea","E09000020",2020-08-02,0,593
"Kingston upon Thames","E09000021",2020-08-02,0,754
"Lambeth","E09000022",2020-08-02,11,1433
"Lewisham","E09000023",2020-08-02,0,1252
"Merton","E09000024",2020-08-02,2,967
"Newham","E09000025",2020-08-02,1,1345
"Redbridge","E09000026",2020-08-02,5,1179
"Richmond upon Thames","E09000027",2020-08-02,0,556
"Southwark","E09000028",2020-08-02,2,1498
"Sutton","E09000029",2020-08-02,0,1037
"Tower Hamlets","E09000030",2020-08-02,1,891
"Waltham Forest","E09000031",2020-08-02,1,1058
"Wandsworth","E09000032",2020-08-02,3,1228
"Westminster","E09000033",2020-08-02,3,835
"Barking and Dagenham","E09000002",2020-08-03,1,769
"Barnet","E09000003",2020-08-03,2,1703
"Bexley","E09000004",2020-08-03,0,1106
"Brent","E09000005",2020-08-03,0,1812
"Bromley","E09000006",2020-08-03,1,1542
"Camden","E09000007",2020-08-03,1,728
"Croydon","E09000008",2020-08-03,4,1897
"Ealing","E09000009",2020-08-03,7,1640
"Enfield","E09000010",2020-08-03,3,1237
"Greenwich","E09000011",2020-08-03,1,1000
"Hackney and City of London","E09000012",2020-08-03,6,993
"Hammersmith and Fulham","E09000013",2020-08-03,1,799
"Haringey","E09000014",2020-08-03,2,812
"Harrow","E09000015",2020-08-03,0,1331
"Havering","E09000016",2020-08-03,5,1013
"Hillingdon","E09000017",2020-08-03,3,1161
"Hounslow","E09000018",2020-08-03,10,1145
"Islington","E09000019",2020-08-03,2,591
"Kensington and Chelsea","E09000020",2020-08-03,1,594
"Kingston upon Thames","E09000021",2020-08-03,2,756
"Lambeth","E09000022",2020-08-03,11,1444
"Lewisham","E09000023",2020-08-03,1,1253
"Merton","E09000024",2020-08-03,2,969
"Newham","E09000025",2020-08-03,1,1346
"Redbridge","E09000026",2020-08-03,1,1180
"Richmond upon Thames","E09000027",2020-08-03,1,557
"Southwark","E09000028",2020-08-03,0,1498
"Sutton","E09000029",2020-08-03,2,1039
"Tower Hamlets","E09000030",2020-08-03,1,892
"Waltham Forest","E09000031",2020-08-03,3,1061
"Wandsworth","E09000032",2020-08-03,9,1237
"Westminster","E09000033",2020-08-03,3,838
"Barking and Dagenham","E09000002",2020-08-04,2,771
"Barnet","E09000003",2020-08-04,2,1705
"Bexley","E09000004",2020-08-04,0,1106
"Brent","E09000005",2020-08-04,1,1813
"Bromley","E09000006",2020-08-04,2,1544
"Camden","E09000007",2020-08-04,2,730
"Croydon","E09000008",2020-08-04,3,1900
"Ealing","E09000009",2020-08-04,3,1643
"Enfield","E09000010",2020-08-04,2,1239
"Greenwich","E09000011",2020-08-04,2,1002
"Hackney and City of London","E09000012",2020-08-04,13,1006
"Hammersmith and Fulham","E09000013",2020-08-04,4,803
"Haringey","E09000014",2020-08-04,0,812
"Harrow","E09000015",2020-08-04,4,1335
"Havering","E09000016",2020-08-04,6,1019
"Hillingdon","E09000017",2020-08-04,4,1165
"Hounslow","E09000018",2020-08-04,5,1150
"Islington","E09000019",2020-08-04,2,593
"Kensington and Chelsea","E09000020",2020-08-04,1,595
"Kingston upon Thames","E09000021",2020-08-04,2,758
"Lambeth","E09000022",2020-08-04,3,1447
"Lewisham","E09000023",2020-08-04,1,1254
"Merton","E09000024",2020-08-04,3,972
"Newham","E09000025",2020-08-04,8,1354
"Redbridge","E09000026",2020-08-04,5,1185
"Richmond upon Thames","E09000027",2020-08-04,2,559
"Southwark","E09000028",2020-08-04,4,1502
"Sutton","E09000029",2020-08-04,2,1041
"Tower Hamlets","E09000030",2020-08-04,3,895
"Waltham Forest","E09000031",2020-08-04,3,1064
"Wandsworth","E09000032",2020-08-04,5,1242
"Westminster","E09000033",2020-08-04,4,842
"Barking and Dagenham","E09000002",2020-08-05,6,777
"Barnet","E09000003",2020-08-05,4,1709
"Bexley","E09000004",2020-08-05,3,1109
"Brent","E09000005",2020-08-05,4,1817
"Bromley","E09000006",2020-08-05,6,1550
"Camden","E09000007",2020-08-05,3,733
"Croydon","E09000008",2020-08-05,1,1901
"Ealing","E09000009",2020-08-05,10,1653
"Enfield","E09000010",2020-08-05,2,1241
"Greenwich","E09000011",2020-08-05,5,1007
"Hackney and City of London","E09000012",2020-08-05,5,1011
"Hammersmith and Fulham","E09000013",2020-08-05,4,807
"Haringey","E09000014",2020-08-05,2,814
"Harrow","E09000015",2020-08-05,2,1337
"Havering","E09000016",2020-08-05,1,1020
"Hillingdon","E09000017",2020-08-05,5,1170
"Hounslow","E09000018",2020-08-05,2,1152
"Islington","E09000019",2020-08-05,2,595
"Kensington and Chelsea","E09000020",2020-08-05,1,596
"Kingston upon Thames","E09000021",2020-08-05,3,761
"Lambeth","E09000022",2020-08-05,5,1452
"Lewisham","E09000023",2020-08-05,4,1258
"Merton","E09000024",2020-08-05,2,974
"Newham","E09000025",2020-08-05,2,1356
"Redbridge","E09000026",2020-08-05,3,1188
"Richmond upon Thames","E09000027",2020-08-05,2,561
"Southwark","E09000028",2020-08-05,2,1504
"Sutton","E09000029",2020-08-05,0,1041
"Tower Hamlets","E09000030",2020-08-05,3,898
"Waltham Forest","E09000031",2020-08-05,4,1068
"Wandsworth","E09000032",2020-08-05,9,1251
"Westminster","E09000033",2020-08-05,8,850
"Barking and Dagenham","E09000002",2020-08-06,1,778
"Barnet","E09000003",2020-08-06,6,1715
"Bexley","E09000004",2020-08-06,2,1111
"Brent","E09000005",2020-08-06,5,1822
"Bromley","E09000006",2020-08-06,1,1551
"Camden","E09000007",2020-08-06,5,738
"Croydon","E09000008",2020-08-06,0,1901
"Ealing","E09000009",2020-08-06,3,1656
"Enfield","E09000010",2020-08-06,4,1245
"Greenwich","E09000011",2020-08-06,3,1010
"Hackney and City of London","E09000012",2020-08-06,2,1013
"Hammersmith and Fulham","E09000013",2020-08-06,2,809
"Haringey","E09000014",2020-08-06,3,817
"Harrow","E09000015",2020-08-06,2,1339
"Havering","E09000016",2020-08-06,1,1021
"Hillingdon","E09000017",2020-08-06,5,1175
"Hounslow","E09000018",2020-08-06,7,1159
"Islington","E09000019",2020-08-06,6,601
"Kensington and Chelsea","E09000020",2020-08-06,2,598
"Kingston upon Thames","E09000021",2020-08-06,1,762
"Lambeth","E09000022",2020-08-06,3,1455
"Lewisham","E09000023",2020-08-06,4,1262
"Merton","E09000024",2020-08-06,0,974
"Newham","E09000025",2020-08-06,11,1367
"Redbridge","E09000026",2020-08-06,1,1189
"Richmond upon Thames","E09000027",2020-08-06,2,563
"Southwark","E09000028",2020-08-06,1,1505
"Sutton","E09000029",2020-08-06,1,1042
"Tower Hamlets","E09000030",2020-08-06,4,902
"Waltham Forest","E09000031",2020-08-06,6,1074
"Wandsworth","E09000032",2020-08-06,3,1254
"Westminster","E09000033",2020-08-06,7,857
"Barking and Dagenham","E09000002",2020-08-07,1,779
"Barnet","E09000003",2020-08-07,9,1724
"Bexley","E09000004",2020-08-07,2,1113
"Brent","E09000005",2020-08-07,5,1827
"Bromley","E09000006",2020-08-07,5,1556
"Camden","E09000007",2020-08-07,1,739
"Croydon","E09000008",2020-08-07,5,1906
"Ealing","E09000009",2020-08-07,7,1663
"Enfield","E09000010",2020-08-07,2,1247
"Greenwich","E09000011",2020-08-07,0,1010
"Hackney and City of London","E09000012",2020-08-07,6,1019
"Hammersmith and Fulham","E09000013",2020-08-07,7,816
"Haringey","E09000014",2020-08-07,4,821
"Harrow","E09000015",2020-08-07,7,1346
"Havering","E09000016",2020-08-07,2,1023
"Hillingdon","E09000017",2020-08-07,4,1179
"Hounslow","E09000018",2020-08-07,3,1162
"Islington","E09000019",2020-08-07,3,604
"Kensington and Chelsea","E09000020",2020-08-07,0,598
"Kingston upon Thames","E09000021",2020-08-07,1,763
"Lambeth","E09000022",2020-08-07,1,1456
"Lewisham","E09000023",2020-08-07,7,1269
"Merton","E09000024",2020-08-07,1,975
"Newham","E09000025",2020-08-07,2,1369
"Redbridge","E09000026",2020-08-07,15,1204
"Richmond upon Thames","E09000027",2020-08-07,1,564
"Southwark","E09000028",2020-08-07,6,1511
"Sutton","E09000029",2020-08-07,1,1043
"Tower Hamlets","E09000030",2020-08-07,3,905
"Waltham Forest","E09000031",2020-08-07,2,1076
"Wandsworth","E09000032",2020-08-07,1,1255
"Westminster","E09000033",2020-08-07,5,862
"Barking and Dagenham","E09000002",2020-08-08,3,782
"Barnet","E09000003",2020-08-08,2,1726
"Bexley","E09000004",2020-08-08,1,1114
"Brent","E09000005",2020-08-08,3,1830
"Bromley","E09000006",2020-08-08,0,1556
"Camden","E09000007",2020-08-08,2,741
"Croydon","E09000008",2020-08-08,2,1908
"Ealing","E09000009",2020-08-08,2,1665
"Enfield","E09000010",2020-08-08,1,1248
"Greenwich","E09000011",2020-08-08,0,1010
"Hackney and City of London","E09000012",2020-08-08,0,1019
"Hammersmith and Fulham","E09000013",2020-08-08,3,819
"Haringey","E09000014",2020-08-08,1,822
"Harrow","E09000015",2020-08-08,0,1346
"Havering","E09000016",2020-08-08,1,1024
"Hillingdon","E09000017",2020-08-08,2,1181
"Hounslow","E09000018",2020-08-08,4,1166
"Islington","E09000019",2020-08-08,0,604
"Kensington and Chelsea","E09000020",2020-08-08,3,601
"Kingston upon Thames","E09000021",2020-08-08,3,766
"Lambeth","E09000022",2020-08-08,1,1457
"Lewisham","E09000023",2020-08-08,0,1269
"Merton","E09000024",2020-08-08,0,975
"Newham","E09000025",2020-08-08,4,1373
"Redbridge","E09000026",2020-08-08,7,1211
"Richmond upon Thames","E09000027",2020-08-08,3,567
"Southwark","E09000028",2020-08-08,4,1515
"Sutton","E09000029",2020-08-08,0,1043
"Tower Hamlets","E09000030",2020-08-08,0,905
"Waltham Forest","E09000031",2020-08-08,0,1076
"Wandsworth","E09000032",2020-08-08,1,1256
"Westminster","E09000033",2020-08-08,2,864
"Barking and Dagenham","E09000002",2020-08-09,1,783
"Barnet","E09000003",2020-08-09,2,1728
"Bexley","E09000004",2020-08-09,2,1116
"Brent","E09000005",2020-08-09,1,1831
"Bromley","E09000006",2020-08-09,1,1557
"Camden","E09000007",2020-08-09,3,744
"Croydon","E09000008",2020-08-09,1,1909
"Ealing","E09000009",2020-08-09,5,1670
"Enfield","E09000010",2020-08-09,6,1254
"Greenwich","E09000011",2020-08-09,1,1011
"Hackney and City of London","E09000012",2020-08-09,4,1023
"Hammersmith and Fulham","E09000013",2020-08-09,0,819
"Haringey","E09000014",2020-08-09,2,824
"Harrow","E09000015",2020-08-09,0,1346
"Havering","E09000016",2020-08-09,1,1025
"Hillingdon","E09000017",2020-08-09,4,1185
"Hounslow","E09000018",2020-08-09,5,1171
"Islington","E09000019",2020-08-09,0,604
"Kensington and Chelsea","E09000020",2020-08-09,4,605
"Kingston upon Thames","E09000021",2020-08-09,3,769
"Lambeth","E09000022",2020-08-09,2,1459
"Lewisham","E09000023",2020-08-09,1,1270
"Merton","E09000024",2020-08-09,0,975
"Newham","E09000025",2020-08-09,2,1375
"Redbridge","E09000026",2020-08-09,6,1217
"Richmond upon Thames","E09000027",2020-08-09,1,568
"Southwark","E09000028",2020-08-09,2,1517
"Sutton","E09000029",2020-08-09,0,1043
"Tower Hamlets","E09000030",2020-08-09,1,906
"Waltham Forest","E09000031",2020-08-09,0,1076
"Wandsworth","E09000032",2020-08-09,3,1259
"Westminster","E09000033",2020-08-09,3,867
"Barking and Dagenham","E09000002",2020-08-10,4,787
"Barnet","E09000003",2020-08-10,10,1738
"Bexley","E09000004",2020-08-10,2,1118
"Brent","E09000005",2020-08-10,7,1838
"Bromley","E09000006",2020-08-10,5,1562
"Camden","E09000007",2020-08-10,4,748
"Croydon","E09000008",2020-08-10,4,1913
"Ealing","E09000009",2020-08-10,6,1676
"Enfield","E09000010",2020-08-10,2,1256
"Greenwich","E09000011",2020-08-10,2,1013
"Hackney and City of London","E09000012",2020-08-10,6,1029
"Hammersmith and Fulham","E09000013",2020-08-10,4,823
"Haringey","E09000014",2020-08-10,3,827
"Harrow","E09000015",2020-08-10,5,1351
"Havering","E09000016",2020-08-10,2,1027
"Hillingdon","E09000017",2020-08-10,10,1195
"Hounslow","E09000018",2020-08-10,9,1180
"Islington","E09000019",2020-08-10,1,605
"Kensington and Chelsea","E09000020",2020-08-10,4,609
"Kingston upon Thames","E09000021",2020-08-10,3,772
"Lambeth","E09000022",2020-08-10,4,1463
"Lewisham","E09000023",2020-08-10,2,1272
"Merton","E09000024",2020-08-10,2,977
"Newham","E09000025",2020-08-10,5,1380
"Redbridge","E09000026",2020-08-10,4,1221
"Richmond upon Thames","E09000027",2020-08-10,3,571
"Southwark","E09000028",2020-08-10,7,1524
"Sutton","E09000029",2020-08-10,2,1045
"Tower Hamlets","E09000030",2020-08-10,0,906
"Waltham Forest","E09000031",2020-08-10,8,1084
"Wandsworth","E09000032",2020-08-10,7,1266
"Westminster","E09000033",2020-08-10,5,872
"Barking and Dagenham","E09000002",2020-08-11,4,791
"Barnet","E09000003",2020-08-11,4,1742
"Bexley","E09000004",2020-08-11,2,1120
"Brent","E09000005",2020-08-11,7,1845
"Bromley","E09000006",2020-08-11,8,1570
"Camden","E09000007",2020-08-11,5,753
"Croydon","E09000008",2020-08-11,2,1915
"Ealing","E09000009",2020-08-11,4,1680
"Enfield","E09000010",2020-08-11,6,1262
